season,week,match_id,team_id,player_id,player_name,player_pos,player_team,set_pos,points
2016,1,33680307,1075098,4893,A. Peterson,RB,MIN,RB,3.1
2016,1,33680307,1075098,5346,M. Bennett,TE,NE,TE,1.4
2016,1,33680307,1075098,7435,D. Murray,RB,TEN,RB,17.7
2016,1,33680307,1075098,7535,D. Lewis,RB,TEN,BN,0
2016,1,33680307,1075098,7595,J. Thomas,TE,JAC,BN,12.4
2016,1,33680307,1075098,8027,D. Bailey,K,DAL,K,17
2016,1,33680307,1075098,8429,M. Jones,WR,DET,FLEX,8.5
2016,1,33680307,1075098,9235,J. Gordon,WR,NE,BN,0
2016,1,33680308,1087309,10252,M. Evans,WR,TB,FLEX,15.9
2016,1,33680308,1087309,10318,J. Matthews,WR,PHI,BN,17.4
2016,1,33680308,1087309,10519,C. Catanzaro,K,ARI,K,3
2016,1,33680308,1087309,11250,M. Jones,RB,WAS,BN,3.3
2016,1,33680308,1087309,12096,M. Thomas,WR,NO,BN,5.8
2016,1,33680308,1087309,12158,M. Mitchell,WR,NE,BN,3.3
2016,1,33680308,1087309,12159,D. Prescott,QB,DAL,BN,10.28
2016,1,33680308,1087309,2340,Texans,D/ST,HOU,D/ST,8
2016,1,33680308,1087309,5443,J. Charles,RB,FA,BN,0
2016,1,33680308,1087309,6610,J. Graham,TE,SEA,BN,1.1
2016,1,33680308,1087309,6660,A. Brown,WR,PIT,WR,24.6
2016,1,33680308,1087309,7369,A. Green,WR,CIN,WR,24
2016,1,33680308,1087309,7371,M. Ingram,RB,NO,RB,8.7
2016,1,33680308,1087309,743,C. Palmer,QB,ARI,QB,18.94
2016,1,33680308,1087309,9341,G. Bernard,RB,CIN,BN,3
2016,1,33680308,1087309,9395,J. Reed,TE,WAS,TE,6.4
2016,1,33680308,1087309,9534,S. Ware,RB,KC,RB,25.9
2016,1,33680308,1089754,10335,C. Hyde,RB,SF,RB,21.3
2016,1,33680308,1089754,10415,M. Bryant,WR,OAK,BN,0
2016,1,33680308,1089754,11242,T. Lockett,WR,SEA,WR,1.7
2016,1,33680308,1089754,12035,J. Doctson,WR,WAS,BN,0.9
2016,1,33680308,1089754,12069,A. Hooper,TE,ATL,BN,1.4
2016,1,33680308,1089754,12086,L. Carroo,WR,MIA,BN,1.4
2016,1,33680308,1089754,2345,Vikings,D/ST,MIN,D/ST,21
2016,1,33680308,1089754,326,P. Rivers,QB,LAC,BN,14.62
2016,1,33680308,1089754,4353,D. Walker,TE,TEN,BN,4.2
2016,1,33680308,1089754,4404,D. Williams,RB,PIT,RB,29.1
2016,1,33680308,1089754,4828,G. Olsen,TE,CAR,TE,7.3
2016,1,33680308,1089754,5700,S. Hauschka,K,SEA,K,6
2016,1,33680308,1089754,5828,D. Woodhead,RB,LAC,BN,18
2016,1,33680308,1089754,6038,M. Stafford,QB,DET,QB,26.1
2016,1,33680308,1089754,6056,J. Maclin,WR,KC,FLEX,12.2
2016,1,33680308,1089754,8422,A. Jeffery,WR,CHI,WR,10.5
2016,1,33680308,1089754,9378,L. Bell,RB,PIT,BN,0
2016,1,33680309,1073363,10242,B. Cooks,WR,NO,WR,27.4
2016,1,33680309,1073363,10296,R. Rodgers,TE,GB,BN,2.2
2016,1,33680309,1073363,10324,D. Freeman,RB,ATL,RB,4
2016,1,33680309,1073363,11177,A. Cooper,WR,OAK,WR,15.7
2016,1,33680309,1073363,11184,M. Mariota,QB,TEN,BN,16.74
2016,1,33680309,1073363,11201,D. Johnson,RB,CLE,RB,5
2016,1,33680309,1073363,12023,W. Fuller,WR,HOU,BN,16.7
2016,1,33680309,1073363,12114,J. Howard,RB,CHI,BN,0
2016,1,33680309,1073363,12150,K. Dixon,RB,BAL,BN,0
2016,1,33680309,1073363,2074,A. Vinatieri,K,IND,K,12
2016,1,33680309,1073363,2343,Chiefs,D/ST,KC,D/ST,1
2016,1,33680309,1073363,3501,D. Sproles,RB,PHI,BN,3.6
2016,1,33680309,1073363,5324,D. Jackson,WR,WAS,FLEX,10.2
2016,1,33680309,1073363,5327,C. Johnson,RB,ARI,BN,0.2
2016,1,33680309,1073363,7378,C. Newton,QB,CAR,QB,21.16
2016,1,33680309,1073363,7477,J. Cameron,TE,MIA,TE,0.6
2016,1,33680309,1073363,9347,T. Williams,WR,DAL,BN,3.4
2016,1,33680309,1073370,11170,D. Parker,WR,MIA,BN,0
2016,1,33680309,1073370,11271,J. Langford,RB,CHI,RB,12.3
2016,1,33680309,1073370,1181,E. Manning,QB,NYG,BN,18.28
2016,1,33680309,1073370,12059,C. Prosise,RB,SEA,BN,1.1
2016,1,33680309,1073370,12122,P. Perkins,RB,NYG,BN,0
2016,1,33680309,1073370,12141,P. Cooper,WR,LAR,BN,0
2016,1,33680309,1073370,2331,Bills,D/ST,BUF,D/ST,10
2016,1,33680309,1073370,394,B. Roethlisberger,QB,PIT,QB,21.8
2016,1,33680309,1073370,3986,S. Gostkowski,K,NE,K,14
2016,1,33680309,1073370,5349,J. Nelson,WR,GB,WR,9.2
2016,1,33680309,1073370,6090,L. McCoy,RB,BUF,RB,13
2016,1,33680309,1073370,6126,J. Cook,TE,GB,FLEX,0.7
2016,1,33680309,1073370,6269,J. Edelman,WR,NE,WR,8.2
2016,1,33680309,1073370,8437,T. Benjamin,WR,LAC,BN,3.2
2016,1,33680309,1073370,8630,A. Morris,RB,DAL,BN,3.5
2016,1,33680309,1073370,9376,Z. Ertz,TE,PHI,TE,5.8
2016,1,33680309,1073370,9386,C. Michael,RB,SEA,BN,7.1
2016,1,33680310,1107405,10276,C. Sims,RB,TB,BN,10.1
2016,1,33680310,1107405,10888,C. Santos,K,KC,K,10
2016,1,33680310,1107405,11194,D. Funchess,WR,CAR,WR,0.9
2016,1,33680310,1107405,11216,T. Yeldon,RB,JAC,RB,12.9
2016,1,33680310,1107405,11522,T. Rawls,RB,SEA,RB,5.8
2016,1,33680310,1107405,12051,T. Boyd,WR,CIN,BN,2.4
2016,1,33680310,1107405,12101,K. Drake,RB,MIA,BN,0
2016,1,33680310,1107405,12223,R. Higgins,WR,CLE,BN,0
2016,1,33680310,1107405,2334,Bengals,D/ST,CIN,D/ST,3
2016,1,33680310,1107405,309,T. Brady,QB,NE,BN,0
2016,1,33680310,1107405,5358,D. McFadden,RB,FA,BN,0
2016,1,33680310,1107405,6303,A. Foster,RB,MIA,BN,10
2016,1,33680310,1107405,6611,R. Gronkowski,TE,NE,TE,0
2016,1,33680310,1107405,8432,M. Sanu,WR,ATL,FLEX,16
2016,1,33680310,1107405,8598,R. Wilson,QB,SEA,QB,11.92
2016,1,33680310,1107405,8622,K. Wright,WR,FA,BN,0
2016,1,33680310,1107405,9311,D. Hopkins,WR,HOU,WR,11.4
2016,1,33680310,1115989,10263,J. Brown,WR,ARI,FLEX,0.8
2016,1,33680310,1115989,10267,C. Gillmore,TE,BAL,BN,0.5
2016,1,33680310,1115989,10286,J. Hill,RB,CIN,BN,9.1
2016,1,33680310,1115989,10310,J. McKinnon,RB,MIN,BN,0.9
2016,1,33680310,1115989,10490,I. Crowell,RB,CLE,RB,13.8
2016,1,33680310,1115989,11248,D. Green-Beckham,WR,PHI,WR,1.4
2016,1,33680310,1115989,12032,C. Wentz,QB,PHI,BN,19.22
2016,1,33680310,1115989,12058,S. Shepard,WR,NYG,BN,10.3
2016,1,33680310,1115989,12088,H. Henry,TE,LAC,BN,2
2016,1,33680310,1115989,1956,P. Dawson,K,SF,K,4
2016,1,33680310,1115989,2328,Cardinals,D/ST,ARI,D/ST,6
2016,1,33680310,1115989,5338,M. Forte,RB,NYJ,RB,15.5
2016,1,33680310,1115989,5458,G. Barnidge,TE,CLE,TE,0
2016,1,33680310,1115989,6559,D. Bryant,WR,DAL,WR,0.8
2016,1,33680310,1115989,6957,C. Ivory,RB,BUF,BN,0
2016,1,33680310,1115989,7404,A. Dalton,QB,CIN,QB,17.34
2016,1,33680310,1115989,7848,K. Aiken,WR,BAL,BN,1.4
2016,1,33680311,1073358,10254,K. Benjamin,WR,CAR,FLEX,15.1
2016,1,33680311,1073358,10275,A. Seferian-Jenkins,TE,TB,TE,9
2016,1,33680311,1073358,10289,T. West,RB,BAL,BN,3.8
2016,1,33680311,1073358,10839,A. Hurns,WR,JAC,WR,7.5
2016,1,33680311,1073358,11323,J. Ajayi,RB,PHI,BN,0
2016,1,33680311,1073358,11366,J. James,TE,PIT,BN,3.1
2016,1,33680311,1073358,12025,E. Elliott,RB,DAL,RB,11.2
2016,1,33680311,1073358,12042,D. Henry,RB,TEN,RB,4.4
2016,1,33680311,1073358,12172,M. Thomas,WR,LAR,BN,0
2016,1,33680311,1073358,1522,S. Smith,WR,BAL,BN,1.9
2016,1,33680311,1073358,2332,Panthers,D/ST,CAR,D/ST,8
2016,1,33680311,1073358,3058,V. Jackson,WR,TB,BN,1.8
2016,1,33680311,1073358,5408,J. Forsett,RB,BAL,BN,5.6
2016,1,33680311,1073358,6304,G. Gano,K,CAR,K,9
2016,1,33680311,1073358,6636,E. Sanders,WR,DEN,BN,4.9
2016,1,33680311,1073358,6642,G. Tate,WR,DET,WR,4.3
2016,1,33680311,1073358,8625,K. Cousins,QB,WAS,QB,9.96
2016,1,33680311,1073420,10894,C. West,RB,KC,BN,2.3
2016,1,33680311,1073420,11156,B. Perriman,WR,BAL,BN,3.5
2016,1,33680311,1073420,11207,A. Abdullah,RB,DET,BN,18
2016,1,33680311,1073420,11498,J. Lambo,K,LAC,K,9
2016,1,33680311,1073420,12017,L. Treadwell,WR,MIN,BN,0
2016,1,33680311,1073420,12102,J. Goff,QB,LAR,BN,0
2016,1,33680311,1073420,12134,D. Washington,RB,OAK,BN,2.4
2016,1,33680311,1073420,2161,J. Witten,TE,DAL,TE,6.6
2016,1,33680311,1073420,2337,Broncos,D/ST,DEN,D/ST,6
2016,1,33680311,1073420,2848,F. Gore,RB,IND,RB,7.8
2016,1,33680311,1073420,5371,M. Ryan,QB,ATL,QB,24.36
2016,1,33680311,1073420,7372,J. Jones,WR,ATL,WR,12.6
2016,1,33680311,1073420,7869,D. Baldwin,WR,SEA,WR,15.2
2016,1,33680311,1073420,8485,D. Allen,TE,IND,BN,13.3
2016,1,33680311,1073420,8512,L. Miller,RB,HOU,RB,11.7
2016,1,33680311,1073420,9379,M. Wheaton,WR,FA,BN,0
2016,1,33680311,1073420,9380,K. Allen,WR,LAC,FLEX,6.3
2016,1,33680312,1073395,10295,D. Adams,WR,GB,BN,11
2016,1,33680312,1073395,10707,W. Snead,WR,NO,FLEX,23.2
2016,1,33680312,1073395,11180,M. Gordon,RB,LAC,BN,17.7
2016,1,33680312,1073395,12125,T. Sharpe,WR,TEN,BN,7.6
2016,1,33680312,1073395,12138,W. Smallwood,RB,PHI,BN,0.1
2016,1,33680312,1073395,12611,W. Lutz,K,NO,K,11
2016,1,33680312,1073395,2351,Eagles,D/ST,PHI,D/ST,11
2016,1,33680312,1073395,3452,A. Rodgers,QB,GB,QB,23.56
2016,1,33680312,1073395,4286,B. Marshall,WR,NYJ,WR,3.2
2016,1,33680312,1073395,5376,J. Stewart,RB,CAR,BN,6.4
2016,1,33680312,1073395,6568,R. Mathews,RB,PHI,RB,13.7
2016,1,33680312,1073395,7401,R. Cobb,WR,GB,WR,6.8
2016,1,33680312,1073395,7592,T. Taylor,QB,BUF,BN,5.54
2016,1,33680312,1073395,8246,C. Hogan,WR,NE,BN,12
2016,1,33680312,1073395,8490,C. Fleener,TE,NO,TE,0.6
2016,1,33680312,1073395,8511,R. Matthews,WR,TEN,BN,2.6
2016,1,33680312,1073395,9504,L. Murray,RB,OAK,RB,13.2
2016,1,33680312,1073671,10256,S. Watkins,WR,BUF,WR,4.3
2016,1,33680312,1073671,10307,J. Landry,WR,MIA,BN,5.9
2016,1,33680312,1073671,10315,D. Carr,QB,OAK,BN,22.36
2016,1,33680312,1073671,11182,T. Gurley,RB,LAR,RB,4.2
2016,1,33680312,1073671,11329,S. Diggs,WR,MIN,BN,10.2
2016,1,33680312,1073671,12084,R. Aguayo,K,TB,K,8
2016,1,33680312,1073671,1951,C. Coleman,WR,CLE,BN,6.9
2016,1,33680312,1073671,2354,Seahawks,D/ST,SEA,D/ST,9
2016,1,33680312,1073671,325,D. Brees,QB,NO,QB,31.42
2016,1,33680312,1073671,6047,M. Crabtree,WR,OAK,BN,10.7
2016,1,33680312,1073671,6287,R. Jennings,RB,NYG,BN,7.8
2016,1,33680312,1073671,64,A. Gates,TE,LAC,TE,2
2016,1,33680312,1073671,6603,E. Decker,WR,NYJ,WR,9.7
2016,1,33680312,1073671,8493,T. Hilton,WR,IND,FLEX,7.9
2016,1,33680312,1073671,9328,T. Austin,WR,LAR,BN,1.5
2016,1,33680312,1073671,9352,E. Lacy,RB,GB,RB,7.8
2016,1,33680312,1073671,9833,J. Williams,RB,NO,BN,0
2016,10,33680976,1073361,10298,C. Fiedorowicz,TE,HOU,BN,2.6
2016,10,33680976,1073361,10305,A. Robinson,WR,JAC,WR,18.7
2016,10,33680976,1073361,11158,K. White,WR,CHI,IR,0
2016,10,33680976,1073361,11187,D. Johnson,RB,ARI,RB,22.1
2016,10,33680976,1073361,11188,T. Coleman,RB,ATL,BN,0
2016,10,33680976,1073361,12094,B. Miller,WR,HOU,BN,1
2016,10,33680976,1073361,12151,D. Booker,RB,DEN,RB,8.8
2016,10,33680976,1073361,12247,D. Washington,RB,NO,BN,0
2016,10,33680976,1073361,2343,Chiefs,D/ST,KC,D/ST,13
2016,10,33680976,1073361,5336,J. Flacco,QB,BAL,QB,22.14
2016,10,33680976,1073361,6581,D. Thomas,WR,DEN,WR,14.7
2016,10,33680976,1073361,8350,T. Pryor,WR,CLE,FLEX,4.8
2016,10,33680976,1073361,8382,A. Luck,QB,IND,BN,0
2016,10,33680976,1073361,8385,M. Floyd,WR,ARI,BN,10.1
2016,10,33680976,1073361,8613,D. Martin,RB,TB,BN,10.6
2016,10,33680976,1073361,8663,J. Tucker,K,BAL,K,9
2016,10,33680976,1073361,9305,T. Eifert,TE,CIN,BN,9.6
2016,10,33680976,1073361,9360,T. Kelce,TE,KC,TE,5.1
2016,10,33680976,1073361,9700,C. Anderson,RB,CAR,IR,0
2016,10,33680976,1073420,10894,C. West,RB,KC,RB,1
2016,10,33680976,1073420,11156,B. Perriman,WR,BAL,BN,12.4
2016,10,33680976,1073420,11207,A. Abdullah,RB,DET,IR,0
2016,10,33680976,1073420,11498,J. Lambo,K,LAC,K,7
2016,10,33680976,1073420,11504,T. Williams,WR,LAC,FLEX,18.5
2016,10,33680976,1073420,12017,L. Treadwell,WR,MIN,BN,0
2016,10,33680976,1073420,12102,J. Goff,QB,LAR,BN,0
2016,10,33680976,1073420,12134,D. Washington,RB,OAK,BN,0
2016,10,33680976,1073420,2161,J. Witten,TE,DAL,TE,5.9
2016,10,33680976,1073420,2337,Broncos,D/ST,DEN,D/ST,11
2016,10,33680976,1073420,2848,F. Gore,RB,MIA,BN,0
